responseTime,correctCount,incorrectCount,rememberRate,daysSinceLastLearn,isCorrect
4.83,8,2,0.75,53,0
1.78,6,1,0.7778,26,0
7.66,1,1,0.5,10,0
3.29,10,0,0.9167,54,0
2.39,15,2,0.8421,1,1
2.4,6,3,0.6364,56,0
2.48,12,1,0.8667,5,0
2.97,5,1,0.75,12,1
2.08,8,0,0.9,40,1
8.76,1,1,0.5,11,0
4.66,10,2,0.7857,38,0
4.01,4,3,0.5556,8,1
2.46,10,0,0.9167,6,0
2.54,13,1,0.875,54,0
5.45,3,5,0.4,15,0
7.73,3,4,0.4444,10,0
6.73,2,6,0.3,22,0
6.62,3,7,0.3333,25,0
3.82,7,5,0.5714,3,1
3.74,5,2,0.6667,18,0
2.72,12,2,0.8125,1,1
3.85,5,2,0.6667,6,0
2.6,13,0,0.9333,45,0
4.27,8,2,0.75,57,0
6.43,7,3,0.6667,14,0
4.22,2,1,0.6,12,0
2.85,3,1,0.6667,5,0
2.24,14,1,0.8824,1,1
4.61,3,1,0.6667,15,0
1.63,9,1,0.8333,3,1
9.32,2,1,0.6,16,0
4.31,8,3,0.6923,12,1
2.44,11,0,0.9231,1,1
7.36,5,4,0.5455,16,0
3.28,14,0,0.9375,56,1
3.55,7,4,0.6154,5,1
3.32,8,1,0.8182,1,1
4.56,7,1,0.8,11,0
3.12,12,1,0.8667,15,1
9.6,3,1,0.6667,26,0
2.55,15,0,0.9412,45,1
4.71,2,2,0.5,11,0
2.18,11,1,0.8571,4,1
9.75,2,4,0.375,26,0
3.77,13,3,0.7778,37,0
2.31,6,0,0.875,18,0
3.87,14,1,0.8824,25,1
1.9,10,3,0.7333,58,0
4.88,2,3,0.4286,14,0
5.08,2,5,0.3333,9,0
8.77,2,7,0.2727,12,1
7.8,3,2,0.5714,18,0
3.03,15,1,0.8889,3,1
5.5,7,1,0.8,11,1
6.0,6,1,0.7778,15,0
2.89,6,1,0.7778,5,1
3.71,4,2,0.625,18,0
3.93,4,4,0.5,13,0
9.73,0,3,0.2,9,0
3.18,6,1,0.7778,7,1
3.92,14,0,0.9375,51,0
6.49,3,3,0.5,6,0
3.15,3,4,0.4444,16,0
3.45,8,0,0.9,4,0
5.59,0,4,0.1667,18,0
2.98,13,0,0.9333,21,1
1.96,13,0,0.9333,5,1
2.55,9,5,0.625,11,0
5.7,3,7,0.3333,11,0
7.91,2,6,0.3,27,0
1.68,8,1,0.8182,1,0
6.19,0,5,0.1429,11,0
4.44,15,3,0.8,42,0
9.91,2,7,0.2727,12,0
8.57,1,7,0.2,20,0
4.8,2,5,0.3333,14,0
6.88,3,4,0.4444,14,0
8.03,3,7,0.3333,12,0
6.28,0,7,0.1111,24,0
7.56,2,1,0.6,5,0
1.61,11,2,0.8,39,0
4.86,6,3,0.6364,8,1
9.86,3,6,0.3636,13,0
2.64,9,1,0.8333,1,1
1.29,14,2,0.8333,3,1
4.7,3,5,0.4,9,0
1.6,14,2,0.8333,0,1
3.67,5,1,0.75,3,1
6.69,5,3,0.6,10,1
9.78,0,2,0.25,28,0
6.13,3,7,0.3333,17,0
2.47,7,1,0.8,27,0
5.32,9,4,0.6667,5,0
3.46,13,2,0.8235,1,1
3.42,13,1,0.875,6,1
3.48,9,5,0.625,6,1
3.26,7,1,0.8,6,1
3.49,14,2,0.8333,1,1
2.87,6,0,0.875,51,0
5.76,5,4,0.5455,3,1
7.29,7,5,0.5714,2,1
1.98,6,2,0.7,50,0
7.45,2,3,0.4286,8,0
3.17,8,4,0.6429,6,1
4.56,2,4,0.375,9,0
3.8,7,0,0.8889,24,0
1.66,10,3,0.7333,53,1
3.04,5,1,0.75,1,1
3.87,10,1,0.8462,0,1
4.29,14,1,0.8824,21,0
6.18,1,7,0.2,14,0
3.84,9,2,0.7692,7,1
8.02,1,2,0.4,21,0
6.13,0,5,0.1429,15,0
1.65,13,3,0.7778,48,0
5.58,3,3,0.5,18,0
2.79,14,2,0.8333,58,0
3.73,2,3,0.4286,7,0
9.31,3,6,0.3636,21,0
6.95,3,4,0.4444,17,0
3.78,6,1,0.7778,5,1
6.29,6,1,0.7778,7,1
2.03,15,1,0.8889,6,0
6.97,2,2,0.5,15,0
7.42,0,5,0.1429,30,0
5.03,8,1,0.8182,6,0
2.24,14,0,0.9375,2,1
5.64,0,5,0.1429,25,0
3.06,7,3,0.6667,15,1
4.05,10,2,0.7857,52,0
3.27,9,1,0.8333,6,1
1.58,14,0,0.9375,6,0
5.47,3,6,0.3636,4,0
4.89,10,2,0.7857,26,0
3.95,7,0,0.8889,5,1
2.84,14,1,0.8824,31,1
2.17,8,0,0.9,1,1
3.06,6,1,0.7778,6,0
7.0,1,7,0.2,7,0
5.35,3,3,0.5,22,0
3.25,5,5,0.5,18,0
1.73,13,0,0.9333,6,1
4.72,13,1,0.875,42,0
1.55,8,1,0.8182,37,1
2.33,14,2,0.8333,4,1
1.39,12,1,0.8667,1,0
4.97,9,5,0.625,2,1
1.95,8,1,0.8182,0,1
3.38,5,3,0.6,4,1
7.33,1,2,0.4,20,0
5.63,3,5,0.4,12,0
4.26,7,4,0.6154,6,1
4.28,6,2,0.7,15,0
3.72,13,2,0.8235,50,0
7.01,2,2,0.5,24,0
2.16,12,0,0.9286,35,0
2.64,10,1,0.8462,6,1
4.68,11,0,0.9231,59,0
5.11,2,1,0.6,17,0
1.88,9,1,0.8333,0,1
2.25,15,1,0.8889,7,1
2.11,12,1,0.8667,15,0
9.07,1,3,0.3333,12,0
3.98,12,1,0.8667,0,1
3.72,10,1,0.8462,38,0
8.86,0,1,0.3333,24,0
4.17,8,4,0.6429,8,0
2.98,5,5,0.5,17,1
3.76,12,0,0.9286,6,1
3.28,8,3,0.6923,15,0
5.6,1,6,0.2222,13,0
2.69,9,1,0.8333,17,0
6.71,5,5,0.5,15,1
7.33,2,4,0.375,10,0
3.79,12,2,0.8125,17,0
5.19,3,2,0.5714,22,0
5.0,9,1,0.8333,6,1
7.43,2,4,0.375,4,0
6.45,4,2,0.625,5,1
5.34,3,5,0.4,26,0
9.14,3,4,0.4444,26,0
9.65,2,3,0.4286,4,0
7.67,3,7,0.3333,23,0
6.98,9,1,0.8333,17,0
4.87,10,3,0.7333,18,0
7.37,7,1,0.8,3,1
3.09,4,2,0.625,18,0
1.91,6,3,0.6364,53,0
3.27,9,1,0.8333,5,1
1.38,10,2,0.7857,6,1
5.51,1,7,0.2,17,0
7.27,2,3,0.4286,23,0
4.83,6,0,0.875,58,0
1.49,11,2,0.8,3,1
5.26,0,3,0.2,4,0
4.01,13,2,0.8235,21,1
3.47,7,3,0.6667,59,0
4.42,9,3,0.7143,9,1
8.48,2,1,0.6,27,0
6.36,2,1,0.6,16,0
1.44,14,1,0.8824,2,1
3.47,10,2,0.7857,2,1
2.9,7,1,0.8,5,1
2.41,8,3,0.6923,59,0
2.58,7,5,0.5714,9,1
2.89,15,2,0.8421,6,1
8.68,0,5,0.1429,13,0
2.97,8,4,0.6429,5,1
5.26,8,3,0.6923,11,1
4.54,7,3,0.6667,52,0
1.43,12,1,0.8667,5,1
1.61,8,2,0.75,1,1
1.76,11,0,0.9231,7,1
4.58,5,1,0.75,13,1
3.6,10,0,0.9167,18,1
2.78,6,0,0.875,2,0
3.74,8,3,0.6923,37,0
1.98,11,1,0.8571,4,1
8.15,2,4,0.375,21,0
5.48,1,2,0.4,8,0
5.76,8,4,0.6429,12,1
8.25,2,7,0.2727,4,0
6.54,8,2,0.75,16,1
2.44,5,0,0.8571,4,1
9.87,3,2,0.5714,9,0
4.93,8,2,0.75,15,1
10.0,2,3,0.4286,17,0
4.52,7,3,0.6667,4,1
5.27,8,3,0.6923,13,1
3.5,9,1,0.8333,4,1
5.37,2,2,0.5,6,1
8.12,1,6,0.2222,13,0
3.51,9,0,0.9091,48,0
5.68,5,5,0.5,18,0
4.17,6,0,0.875,39,0
3.72,10,0,0.9167,23,0
7.28,0,5,0.1429,29,0
6.97,1,4,0.2857,28,0
4.61,9,1,0.8333,35,0
1.69,12,0,0.9286,4,1
4.74,8,3,0.6923,17,0
2.54,2,5,0.3333,3,0
3.81,6,3,0.6364,17,1
5.15,1,2,0.4,23,0
3.71,6,2,0.7,6,1
1.94,15,2,0.8421,32,1
3.73,15,2,0.8421,4,1
3.67,11,0,0.9231,1,1
7.85,3,5,0.4,19,0
5.67,3,5,0.4,13,0
4.31,8,1,0.8182,12,1
3.69,3,4,0.4444,5,0
1.64,6,1,0.7778,2,1
9.1,3,3,0.5,16,0
1.86,9,0,0.9091,3,1
3.45,7,1,0.8,18,1
3.89,8,1,0.8182,4,1
5.38,5,1,0.75,7,1
1.92,13,1,0.875,5,1
5.88,0,5,0.1429,13,0
1.26,13,1,0.875,0,1
3.01,8,2,0.75,4,1
3.94,7,1,0.8,39,0
2.78,9,2,0.7692,43,0
2.36,7,2,0.7273,5,0
5.08,4,3,0.5556,2,1
2.98,11,0,0.9231,54,0
2.46,12,2,0.8125,22,1
3.15,15,2,0.8421,51,0
7.65,0,6,0.125,25,0
2.84,6,0,0.875,2,1
4.81,8,0,0.9,35,0
4.12,14,0,0.9375,53,0
3.52,15,3,0.8,58,0
2.83,13,0,0.9333,3,1
3.94,8,0,0.9,0,1
5.0,4,3,0.5556,17,1
5.74,3,4,0.4444,9,0
3.72,15,3,0.8,29,0
1.6,15,2,0.8421,30,1
5.0,0,4,0.1667,26,0
3.7,12,3,0.7647,56,0
4.51,7,1,0.8,13,0
3.24,8,2,0.75,7,1
3.23,4,3,0.5556,17,0
2.2,14,1,0.8824,7,1
2.55,2,2,0.5,11,1
5.42,2,2,0.5,14,0
1.23,11,0,0.9231,2,1
2.08,9,2,0.7692,7,1
7.02,2,4,0.375,12,0
1.64,9,2,0.7692,5,1
4.5,9,1,0.8333,3,1
2.49,13,3,0.7778,46,0
2.46,5,2,0.6667,4,1
8.37,3,5,0.4,24,1
3.03,15,2,0.8421,53,0
1.53,12,2,0.8125,3,1
4.49,6,3,0.6364,34,0
6.85,6,5,0.5385,4,1
3.46,7,1,0.8,8,0
5.01,0,4,0.1667,26,0
1.52,14,1,0.8824,7,0
5.48,4,4,0.5,18,0
7.54,2,6,0.3,5,0
8.79,1,3,0.3333,5,0
1.95,14,1,0.8824,19,0
2.56,13,2,0.8235,5,1
1.47,6,2,0.7,4,1
8.47,2,6,0.3,5,0
7.24,4,5,0.4545,12,0
6.36,2,3,0.4286,17,1
6.27,6,4,0.5833,4,1
3.44,5,0,0.8571,1,1
3.69,14,1,0.8824,4,1
8.12,3,1,0.6667,16,0
2.47,9,3,0.7143,41,1
2.19,9,2,0.7692,7,1
5.93,2,2,0.5,5,1
2.06,6,2,0.7,5,0
9.94,0,1,0.3333,15,0
4.37,7,1,0.8,16,0
9.15,2,6,0.3,4,1
8.32,0,2,0.25,15,0
1.65,10,1,0.8462,34,0
3.72,13,2,0.8235,35,0
2.01,13,0,0.9333,2,1
3.05,7,3,0.6667,7,0
6.82,1,2,0.4,13,0
3.95,12,3,0.7647,27,0
2.9,14,0,0.9375,5,1
2.19,7,0,0.8889,6,1
3.09,15,0,0.9412,0,1
2.76,3,2,0.5714,12,0
5.75,5,5,0.5,15,0
1.79,11,1,0.8571,21,0
3.18,5,2,0.6667,11,1
1.51,11,1,0.8571,1,1
4.38,9,3,0.7143,17,1
6.62,2,7,0.2727,27,0
4.02,8,5,0.6,4,1
5.64,4,2,0.625,18,0
9.2,3,2,0.5714,22,1
5.83,1,2,0.4,15,0
3.55,15,2,0.8421,1,1
5.05,3,3,0.5,18,0
2.38,14,0,0.9375,1,1
7.34,2,7,0.2727,17,0
1.79,13,1,0.875,0,1
2.33,9,2,0.7692,1,1
2.73,6,2,0.7,41,0
6.94,3,5,0.4,13,0
2.98,12,1,0.8667,38,0
2.45,8,2,0.75,4,1
6.02,3,2,0.5714,13,1
3.97,6,3,0.6364,6,1
2.66,9,0,0.9091,6,1
4.04,11,0,0.9231,18,0
5.32,2,4,0.375,16,0
1.5,14,0,0.9375,6,1
4.93,13,2,0.8235,21,0
3.53,9,0,0.9091,7,1
4.72,10,0,0.9167,60,0
2.2,14,0,0.9375,1,1
7.56,0,6,0.125,9,0
4.65,6,5,0.5385,11,0
2.1,8,3,0.6923,51,0
6.44,2,5,0.3333,11,0
5.8,3,6,0.3636,29,0
2.29,15,0,0.9412,6,1
7.25,0,4,0.1667,19,0
8.15,2,4,0.375,28,0
2.55,13,1,0.875,21,0
2.23,9,1,0.8333,48,0
2.77,13,0,0.9333,23,1
2.01,11,0,0.9231,3,1
4.19,14,0,0.9375,37,0
8.9,1,7,0.2,17,0
2.03,14,0,0.9375,5,1
4.19,6,2,0.7,21,0
2.36,13,2,0.8235,3,0
5.38,3,5,0.4,5,0
1.89,14,3,0.7895,33,1
6.49,1,1,0.5,17,0
8.55,1,1,0.5,4,0
3.02,9,2,0.7692,6,1
3.87,3,3,0.5,8,1
9.77,1,6,0.2222,13,0
3.84,5,5,0.5,12,0
6.72,2,3,0.4286,21,1
7.41,9,2,0.7692,12,1
9.04,2,1,0.6,17,0
7.44,2,5,0.3333,11,0
3.57,15,1,0.8889,4,1
5.23,0,5,0.1429,7,0
3.43,6,3,0.6364,32,0
7.69,2,1,0.6,22,0
6.31,2,1,0.6,20,0
3.19,10,3,0.7333,51,0
1.1,13,0,0.9333,1,1
2.85,9,0,0.9091,5,0
8.16,1,6,0.2222,3,0
4.56,2,1,0.6,9,0
7.15,2,7,0.2727,20,0
4.0,14,2,0.8333,22,1
5.97,2,2,0.5,3,0
4.81,9,0,0.9091,48,1
2.42,7,0,0.8889,40,0
6.21,3,3,0.5,13,0
2.94,8,0,0.9,3,0
3.17,15,1,0.8889,6,1
8.97,3,1,0.6667,14,0
5.75,2,4,0.375,18,0
4.67,8,0,0.9,17,0
5.04,7,2,0.7273,17,0
9.96,0,5,0.1429,22,0
2.11,11,1,0.8571,31,0
5.88,0,4,0.1667,20,0
1.42,6,1,0.7778,1,1
8.11,2,7,0.2727,24,0
1.41,11,2,0.8,5,1
4.24,3,2,0.5714,8,1
4.6,4,1,0.7143,18,1
3.46,14,3,0.7895,33,1
1.83,7,0,0.8889,6,1
1.74,9,1,0.8333,6,1
4.82,14,2,0.8333,47,0
1.47,14,2,0.8333,4,1
5.26,6,3,0.6364,14,0
5.63,1,3,0.3333,10,0
5.85,1,6,0.2222,13,0
2.61,8,1,0.8182,1,1
3.38,3,3,0.5,8,1
3.51,15,1,0.8889,2,0
4.69,9,1,0.8333,5,0
6.08,3,7,0.3333,27,0
2.98,13,1,0.875,5,1
8.46,3,3,0.5,16,0
4.5,8,2,0.75,20,1
1.47,12,0,0.9286,7,1
3.59,2,3,0.4286,5,1
7.84,0,4,0.1667,12,0
7.16,0,5,0.1429,12,0
6.61,2,5,0.3333,17,0
3.69,13,1,0.875,3,1
3.03,3,5,0.4,18,0
1.58,5,1,0.75,4,0
9.0,1,2,0.4,28,0
2.73,15,3,0.8,48,1
5.01,6,1,0.7778,3,1
2.72,15,2,0.8421,3,0
7.07,2,2,0.5,23,0
2.32,6,1,0.7778,4,0
4.43,15,0,0.9412,41,0
1.69,14,1,0.8824,1,1
2.18,6,3,0.6364,28,1
8.17,0,5,0.1429,23,0
9.65,0,5,0.1429,8,0
3.85,4,2,0.625,3,1
7.34,2,2,0.5,5,0
6.84,0,5,0.1429,4,0
6.79,2,3,0.4286,11,0
8.47,1,2,0.4,22,0
9.46,3,1,0.6667,3,1
4.89,8,0,0.9,32,0
1.21,14,1,0.8824,4,1
4.7,12,0,0.9286,28,0
7.91,3,5,0.4,19,0
6.25,2,4,0.375,7,0
4.36,14,2,0.8333,30,0
3.15,7,1,0.8,7,1
3.43,11,1,0.8571,31,0
4.23,4,3,0.5556,15,1
2.88,8,1,0.8182,5,1
7.29,2,3,0.4286,20,0
7.28,1,1,0.5,22,0
1.85,8,1,0.8182,4,0
2.58,7,0,0.8889,2,1
3.51,9,0,0.9091,51,0
2.6,3,5,0.4,10,0
3.62,3,4,0.4444,10,0
2.75,6,1,0.7778,13,0
3.03,9,2,0.7692,39,0
6.4,1,2,0.4,12,0
1.81,13,1,0.875,7,1
3.69,8,3,0.6923,30,1
3.56,12,2,0.8125,2,1
3.86,12,2,0.8125,19,0
9.47,2,3,0.4286,5,0
2.26,5,2,0.6667,2,1
4.33,6,2,0.7,6,0
8.59,0,3,0.2,5,0
2.48,14,2,0.8333,44,0
3.2,7,3,0.6667,6,0
1.32,13,1,0.875,1,1
3.21,14,3,0.7895,23,0
2.66,11,2,0.8,6,1
6.24,2,4,0.375,30,0
5.47,5,1,0.75,5,1
2.48,13,2,0.8235,5,1
2.23,12,2,0.8125,16,1
3.99,7,2,0.7273,2,1
3.18,4,3,0.5556,12,1
4.79,8,0,0.9,33,0
3.93,6,0,0.875,44,0
6.12,2,2,0.5,5,0
1.47,10,2,0.7857,5,1
1.17,7,2,0.7273,5,1
4.72,10,3,0.7333,44,0
3.08,7,2,0.7273,15,1
3.04,13,3,0.7778,37,0
2.4,13,1,0.875,4,1
4.58,6,2,0.7,55,0
3.7,8,1,0.8182,0,1
1.75,13,0,0.9333,4,1
1.92,12,0,0.9286,2,1
2.87,7,3,0.6667,34,0
7.59,1,1,0.5,8,0
4.66,8,2,0.75,42,0
2.03,15,0,0.9412,37,0
5.51,3,5,0.4,21,0
3.15,8,3,0.6923,11,0
6.98,2,1,0.6,13,1
2.64,5,1,0.75,6,0
7.45,7,3,0.6667,9,1
4.81,9,1,0.8333,46,1
9.45,1,3,0.3333,12,0
3.62,4,2,0.625,11,0
1.65,11,0,0.9231,1,1
6.29,6,4,0.5833,4,1
7.23,0,6,0.125,25,0
6.68,2,2,0.5,7,0
8.1,1,4,0.2857,27,0
3.23,14,0,0.9375,7,1
4.79,9,3,0.7143,13,1
5.89,9,4,0.6667,9,0
2.91,7,2,0.7273,3,1
5.64,0,2,0.25,28,0
1.93,11,1,0.8571,30,1
3.23,15,2,0.8421,18,1
4.99,4,3,0.5556,16,0
7.45,3,3,0.5,16,1
6.86,5,3,0.6,16,0
7.48,1,1,0.5,13,0
4.99,2,2,0.5,10,0
6.0,2,5,0.3333,12,0
9.74,3,5,0.4,5,0
3.4,15,0,0.9412,7,1
4.43,4,4,0.5,12,0
4.93,3,2,0.5714,5,0
6.55,5,4,0.5455,9,0
2.5,8,2,0.75,5,1
3.27,12,2,0.8125,2,1
5.3,9,4,0.6667,11,0
3.52,7,0,0.8889,44,0
2.6,11,0,0.9231,52,0
2.63,8,0,0.9,33,1
2.98,10,2,0.7857,7,0
3.17,7,2,0.7273,5,1
8.54,0,5,0.1429,3,0
4.83,6,0,0.875,35,0
2.26,12,0,0.9286,6,1
5.55,3,1,0.6667,13,0
7.06,5,2,0.6667,10,0
6.86,2,4,0.375,11,0
2.42,13,3,0.7778,60,1
5.62,4,1,0.7143,11,1
2.93,9,0,0.9091,45,0
2.36,8,1,0.8182,24,0
8.47,2,7,0.2727,5,0
1.76,6,1,0.7778,4,1
6.16,5,3,0.6,4,1
3.2,6,1,0.7778,13,0
3.8,10,1,0.8462,55,0
5.57,2,6,0.3,4,1
3.67,10,2,0.7857,15,0
5.34,7,1,0.8,2,0
2.98,13,2,0.8235,2,1
2.99,13,2,0.8235,6,1
6.66,2,1,0.6,5,1
3.69,12,1,0.8667,2,1
6.72,7,5,0.5714,7,0
4.27,3,2,0.5714,6,0
2.27,5,1,0.75,6,1
6.9,1,4,0.2857,20,0
1.75,6,0,0.875,1,1
5.77,9,4,0.6667,13,1
6.53,4,5,0.4545,5,1
2.69,4,2,0.625,2,1
4.9,8,2,0.75,33,0
1.53,7,0,0.8889,27,0
6.61,3,1,0.6667,2,1
3.24,12,2,0.8125,48,0
4.24,3,5,0.4,2,1
6.04,3,3,0.5,7,0
1.95,10,3,0.7333,57,0
3.41,6,0,0.875,7,1
2.75,15,0,0.9412,31,0
3.42,6,3,0.6364,10,1
6.18,1,1,0.5,26,0
2.33,9,1,0.8333,20,0
8.21,0,2,0.25,19,0
3.56,9,2,0.7692,40,0
3.48,8,5,0.6,14,0
5.31,5,3,0.6,18,0
2.22,7,0,0.8889,6,1
2.68,9,2,0.7692,9,1
4.21,10,3,0.7333,37,0
6.1,5,5,0.5,18,0
9.56,0,7,0.1111,12,0
2.94,8,3,0.6923,16,0
4.71,13,0,0.9333,34,1
2.06,6,2,0.7,53,0
2.17,7,0,0.8889,52,0
2.69,7,1,0.8,4,1
3.95,12,2,0.8125,28,0
9.69,2,5,0.3333,5,1
3.46,12,2,0.8125,1,1
1.66,12,0,0.9286,4,1
2.01,7,1,0.8,15,0
6.11,3,1,0.6667,14,0
7.04,4,3,0.5556,7,1
8.0,3,2,0.5714,8,0
7.06,2,4,0.375,3,1
4.56,15,3,0.8,19,1
3.18,10,0,0.9167,54,0
5.41,7,3,0.6667,2,1
4.49,8,2,0.75,15,1
6.34,3,1,0.6667,18,0
6.03,2,1,0.6,10,0
3.29,3,3,0.5,15,0
4.07,8,4,0.6429,10,1
5.66,2,7,0.2727,27,0
6.22,5,4,0.5455,5,0
9.25,0,3,0.2,24,0
3.11,7,1,0.8,56,0
2.53,11,0,0.9231,15,0
3.34,11,0,0.9231,4,1
3.19,14,1,0.8824,7,1
6.59,9,2,0.7692,14,1
4.73,9,0,0.9091,28,1
6.22,1,5,0.25,6,1
2.05,13,2,0.8235,5,1
5.71,1,3,0.3333,13,0
3.0,10,2,0.7857,56,0
5.83,0,5,0.1429,7,0
4.82,9,2,0.7692,10,1
3.11,3,5,0.4,17,1
9.18,3,3,0.5,7,0
1.36,8,0,0.9,5,1
1.36,7,0,0.8889,5,0
9.01,3,7,0.3333,7,1
2.34,6,0,0.875,7,1
1.65,11,0,0.9231,49,0
4.64,15,2,0.8421,48,0
4.46,15,2,0.8421,23,0
3.67,2,5,0.3333,13,0
5.24,2,4,0.375,3,1
1.65,12,2,0.8125,21,1
5.65,6,3,0.6364,4,1
9.39,2,5,0.3333,25,0
3.25,9,4,0.6667,10,1
5.28,2,5,0.3333,16,0
5.16,8,5,0.6,14,0
5.7,8,1,0.8182,13,1
3.25,6,1,0.7778,6,1
3.52,12,2,0.8125,2,1
2.69,9,1,0.8333,38,0
3.84,8,1,0.8182,7,1
4.19,10,0,0.9167,50,1
3.3,2,2,0.5,7,1
5.08,0,4,0.1667,4,0
7.25,0,1,0.3333,14,0
4.18,14,0,0.9375,27,0
1.64,5,2,0.6667,0,1
2.67,9,0,0.9091,3,1
1.61,10,1,0.8462,3,1
5.68,1,1,0.5,30,0
8.68,1,2,0.4,20,0
5.82,9,5,0.625,5,1
5.05,2,3,0.4286,10,0
6.4,3,1,0.6667,29,0
3.5,9,2,0.7692,7,1
2.43,15,2,0.8421,38,0
2.87,12,0,0.9286,1,1
1.66,6,2,0.7,28,0
1.9,10,1,0.8462,4,1
3.48,10,0,0.9167,59,0
9.41,3,1,0.6667,17,0
2.5,11,0,0.9231,50,0
2.92,6,2,0.7,6,1
4.24,8,1,0.8182,13,1
2.37,8,1,0.8182,20,1
8.34,2,5,0.3333,21,0
5.23,2,7,0.2727,3,1
4.19,14,1,0.8824,15,1
3.12,7,2,0.7273,9,1
3.7,15,2,0.8421,1,1
9.59,1,1,0.5,20,0
3.56,5,3,0.6,4,1
1.04,15,1,0.8889,6,1
2.34,7,2,0.7273,5,1
3.62,9,5,0.625,2,1
5.4,0,1,0.3333,11,0
6.11,4,2,0.625,8,0
4.76,8,3,0.6923,16,1
3.43,7,2,0.7273,5,1
6.03,9,1,0.8333,10,1
3.15,13,1,0.875,2,1
2.98,9,3,0.7143,29,0
4.63,4,5,0.4545,5,1
6.24,2,3,0.4286,22,0
3.08,12,2,0.8125,2,1
5.05,9,5,0.625,6,1
5.31,9,5,0.625,8,1
6.16,3,3,0.5,19,1
7.01,8,2,0.75,18,0
5.37,0,7,0.1111,11,0
6.31,8,3,0.6923,15,0
1.29,10,1,0.8462,4,1
3.32,14,3,0.7895,20,0
3.0,11,1,0.8571,29,0
2.6,11,0,0.9231,2,1
3.57,2,5,0.3333,15,0
1.63,11,3,0.75,50,0
3.25,6,1,0.7778,1,1
5.21,4,1,0.7143,12,1
7.15,4,1,0.7143,7,0
7.32,3,1,0.6667,7,1
3.11,9,2,0.7692,34,0
8.35,0,7,0.1111,24,0
1.91,15,2,0.8421,41,1
5.58,1,1,0.5,19,0
2.51,14,3,0.7895,42,0
3.39,4,3,0.5556,12,0
9.72,3,2,0.5714,5,0
3.9,10,1,0.8462,3,1
3.18,12,1,0.8667,7,1
8.94,1,1,0.5,26,0
5.06,2,6,0.3,18,0
5.6,0,4,0.1667,13,0
2.49,9,1,0.8333,0,1
6.01,1,5,0.25,4,0
7.51,1,2,0.4,27,0
6.71,4,3,0.5556,6,0
6.19,3,5,0.4,23,0
4.26,4,3,0.5556,6,1
6.77,0,6,0.125,13,0
2.62,10,2,0.7857,45,0
5.69,2,1,0.6,16,0
2.86,5,2,0.6667,0,1
7.73,2,7,0.2727,29,0
3.21,14,2,0.8333,31,1
6.0,3,3,0.5,16,0
2.29,10,0,0.9167,1,1
8.31,0,6,0.125,18,0
3.75,6,1,0.7778,8,0
9.92,1,5,0.25,27,0
7.25,2,6,0.3,11,0
3.84,11,1,0.8571,57,0
3.3,8,4,0.6429,13,1
1.11,14,0,0.9375,5,1
1.68,14,1,0.8824,15,1
3.81,7,1,0.8,6,1
7.75,0,6,0.125,15,0
2.59,14,3,0.7895,29,1
7.21,1,2,0.4,21,0
3.28,14,1,0.8824,5,0
3.08,12,0,0.9286,4,1
2.08,11,1,0.8571,5,1
7.97,1,1,0.5,20,0
3.55,9,4,0.6667,13,0
2.91,7,5,0.5714,13,0
2.14,12,0,0.9286,7,0
7.21,3,4,0.4444,3,1
5.78,0,2,0.25,16,0
4.42,15,3,0.8,43,0
9.2,2,5,0.3333,26,0
9.4,2,2,0.5,5,0
3.35,10,0,0.9167,1,1
2.25,11,2,0.8,25,1
4.72,4,3,0.5556,13,0
3.96,8,0,0.9,2,1
2.86,12,2,0.8125,26,1
4.32,13,1,0.875,59,0
3.52,7,3,0.6667,40,0
8.72,3,3,0.5,18,0
7.89,3,3,0.5,30,0
3.99,8,3,0.6923,10,1
1.01,9,2,0.7692,5,1
3.5,9,2,0.7692,0,1
5.42,1,1,0.5,30,0
2.33,15,1,0.8889,56,0
3.27,15,0,0.9412,51,0
2.91,10,1,0.8462,0,1
4.22,7,1,0.8,14,1
5.61,2,1,0.6,7,0
3.42,10,0,0.9167,47,0
8.1,2,5,0.3333,16,0
3.8,9,5,0.625,15,0
1.4,11,2,0.8,0,1
2.9,2,4,0.375,12,0
3.02,15,1,0.8889,26,0
1.59,10,2,0.7857,53,0
4.63,15,3,0.8,26,0
4.61,12,3,0.7647,34,0
3.23,8,3,0.6923,2,1
2.2,9,0,0.9091,34,0
3.38,7,3,0.6667,49,0
5.3,9,4,0.6667,7,0
1.51,8,2,0.75,3,1
3.94,6,2,0.7,43,0
4.53,6,3,0.6364,33,0
1.76,7,1,0.8,0,1
4.52,5,3,0.6,9,0
5.98,9,2,0.7692,12,0
6.87,2,1,0.6,20,0
4.5,10,0,0.9167,58,0
1.93,8,0,0.9,51,0
7.49,3,6,0.3636,25,0
3.57,7,4,0.6154,9,1
1.86,15,2,0.8421,34,1
3.47,7,4,0.6154,5,1
2.5,7,0,0.8889,6,1
4.64,14,1,0.8824,46,0
3.28,4,4,0.5,4,1
4.68,7,0,0.8889,40,1
4.31,7,0,0.8889,53,1
3.33,7,0,0.8889,5,1
3.33,11,3,0.75,48,0
5.44,0,6,0.125,24,0
2.55,12,0,0.9286,1,1
1.13,5,1,0.75,7,1
3.04,8,0,0.9,5,0
6.61,3,2,0.5714,13,0
3.18,9,4,0.6667,5,1
7.8,0,1,0.3333,15,0
3.14,9,3,0.7143,32,0
